ID;BIRTHDATE;AGE;SSN;DRIVERS;PASSPORT;PREFIX;SUFFIX;MAIDEN;MARITAL;GENDER;ADDRESS;DESCRIPTION
017d45ba-cb3f-4ce8-9ab9-ea87eb6c0ca8;1965-12-26;59;999-70-1420;S99950825;false;Mrs.;;Dickens899;M;F;3707 Maudie Ville Apt. 303 Dartmouth MA 02748 US;Appendicitis
1657f48c-c6f5-43a8-bd4f-fd1f73d58cdd;1947-03-09;53;999-21-8547;S99989275;false;Mr.;;;M;M;41876 McLaughlin Ferry Apt. 643 Pittsfield MA 01201 US;Hypertension
e037b949-8a55-4ac5-af31-53a86bfd681f;1968-02-29;56;999-72-3986;S99922625;X69661041X;Mrs.;;Dicki714;M;F;47691 Beier Ridge Apt. 226 Fall River MA 02721 US;Acute viral pharyngitis (disorder)
2bf9f8a0-b35b-416a-a725-e0653235dcb8;1971-09-20;53;999-60-6749;S99965012;false;Mrs.;;Nienow887;M;F;21062 Joanne Street Pittsfield MA 01201 US;Asthma
7743ca9a-9780-4bc9-be11-de4a2c9e5526;1975-09-29;49;999-15-5509;S99961022;X94985489X;Mr.;;;M;M;448 Rebeka Junctions Attleboro MA 02703 US;Chronic obstructive bronchitis (disorder)
32de3a57-6c61-439b-888c-6be8db0409bc;1984-08-15;30;999-77-3251;S99945106;X49565168X;Mrs.;;Bradtke68;M;F;4280 Jaclyn Groves Suite 430 Attleboro MA 02703 US;Perennial allergic rhinitis with seasonal variation
7183b3ce-cbb8-488b-ac6a-0abf7a8764de;1943-06-01;81;999-93-9329;S99922187;false;Mr.;;;M;M;81773 Arvid Mews Pittsfield MA 01202 US;Appendicitis
d812e5e0-840d-4e5c-8009-691280c848e0;1958-09-20;66;999-11-5034;S99973811;X47637877X;Mr.;;;M;M;92934 Wintheiser Circle Suite 469 Attleboro MA 02703 US;Seasonal allergic rhinitis
7adb656c-b338-4b80-94bb-5738ace15ae5;1975-08-15;49;999-21-7822;S99988285;false;Ms.;;;S;F;65296 Braun Stream Fall River MA 02721 US;Normal pregnancy
3c715516-b96a-40d5-bea0-fbb8a88d2025;1943-04-26;52;999-15-8534;S99938403;false;Ms.;;;S;F;1928 Frami Shores Attleboro MA 02703 US;Localized  primary osteoarthritis of the hand
2f26a333-9480-40c7-83ec-78e163122493;2001-04-01;23;999-57-2864;S99914887;;;;;;F;67348 Clinton Lane Apt. 854 Attleboro MA 02703 US;Chronic sinusitis (disorder)
f760b8a3-7467-400c-a3a9-323d963a6974;1995-08-28;29;999-24-6681;S99980325;X66564200X;Ms.;;;;F;246 Derek Lock Suite 851 Attleboro MA 02703 US;Childhood asthma
1a8ae559-cf62-4012-a7ac-9acc18887311;1970-11-27;54;999-39-7383;S99917849;false;Mr.;;;S;M;66474 Deontae Loaf Attleboro MA 02703 US;Perennial allergic rhinitis with seasonal variation
768d1a42-4d47-4d18-801c-a852c81c81e5;1953-02-23;71;999-34-8142;S99981619;false;Mrs.;;Aufderhar983;M;F;1681 Everardo Roads Attleboro MA 02703 US;Acute bronchitis (disorder)
d58ffe0a-c1ed-43cd-bbb8-d302992ce95c;1946-07-28;42;999-28-2747;S99931824;X12990050X;Mr.;;;M;M;8484 Earnest Fork Pittsfield MA 01202 US;Coronary Heart Disease
6d05dc58-0af9-491f-9135-5f2f06fa24ae;1964-12-10;60;999-13-6250;S99964436;X19992578X;Mr.;;;S;M;4679 Parisian Vista Easton MA 02334 US;Chronic sinusitis (disorder)
b8dcc3a8-765b-4784-8e76-4d4b4c091ef4;1982-11-01;42;999-90-9172;S99995673;false;Mr.;;;M;M;9922 Jayce Junction Suite 180 Dartmouth MA 02748 US;Chronic sinusitis (disorder)
b1994b4a-8908-4eeb-b9f1-9405652fe720;2008-02-06;16;999-24-1058;;;;;;;M;99564 Bailey Turnpike Attleboro MA 02703 US;Acute bronchitis (disorder)
1161264e-e3b2-4f90-9399-8b41f6b7a240;1985-02-02;39;999-48-8868;S99991023;X74341016X;Mrs.;;Fritsch85;M;F;237 Ferry Club Suite 209 Attleboro MA 02703 US;Chronic sinusitis (disorder)
edf9aa94-71ab-462d-9383-f9e3114be73c;1973-03-03;51;999-36-6636;S99927243;X87647700X;Mrs.;;Rosenbaum848;M;F;662 Ophelia Bridge Apt. 131 Dartmouth MA 02714 US;Chronic sinusitis (disorder)
ee119380-c135-41e0-9ca2-a10844a4655e;1942-06-07;23;999-46-1993;S99910593;false;Ms.;;;;F;5722 Schimmel Parkways Attleboro MA 02703 US;Hypertension
7af8ceab-9b94-4390-8400-dece9d8b213d;1989-06-02;35;999-89-7650;S99940913;X84057916X;Mr.;;;S;M;559 Pouros Crescent Suite 374 Dartmouth MA 02748 US;Hypertension
ea7089e5-335f-4094-bf76-8d5a0f28a2b4;1931-03-19;93;999-92-6220;S99953685;X46777691X;Ms.;;;S;F;379 Audrey Cove Attleboro MA 02703 US;Prediabetes
053c664b-26e2-4108-b745-66c11dbe93e9;1984-01-24;40;999-44-5258;S99939258;X80834245X;Mrs.;;Von395;M;F;41120 Boehm Fort Apt. 493 Fall River MA 02722 US;Acute bronchitis (disorder)
8811322f-4468-43a4-bbd1-9887a8ff1146;1954-10-17;70;999-87-3557;S99973155;false;Mrs.;;Cremin119;M;F;5162 Judy Islands Attleboro MA 02703 US;Prediabetes
ed0e18f0-8088-4dde-b1f3-a8cd136135df;1958-09-17;66;999-11-2674;S99915936;X72715546X;Mr.;;;M;M;437 Upton Lake Attleboro MA 02703 US;Hypertension
5260a038-92cc-4d7f-963f-d4b959a5b342;1993-01-31;31;999-28-3310;S99990140;false;Mr.;;;;M;35413 Lemuel Port Apt. 528 Dartmouth MA 02747 US;Chronic sinusitis (disorder)
ae71675a-5c53-4458-aa69-a57d6df56a2d;1969-02-16;55;999-62-1969;S99913151;false;Mrs.;;Mante943;M;F;21803 Kaylin Keys Apt. 391 Dartmouth MA 02747 US;Appendicitis
ccea11a7-9708-4ef2-85cf-daa927ea8b30;1946-07-21;47;999-93-8507;S99972926;false;Mr.;;;M;M;95753 Hayes Harbors Suite 293 Pittsfield MA 01203 US;Appendicitis
d32090ab-d76d-4475-a1be-9392b31eccc2;1924-06-26;100;999-42-1768;S99970270;X68465415X;Mrs.;;Tremblay288;M;F;575 MacGyver Cliffs Fairhaven MA 02719 US;Chronic sinusitis (disorder)
d285b7e3-8d2e-401c-9ca7-e4cd8f182ad9;1981-04-22;43;999-71-4747;S99930709;X11002859X;Mr.;;;S;M;847 Otto Forest Suite 760 Pittsfield MA 01203 US;Hypertension
92c4a1c5-37b9-4e3c-a7d8-dd24a50be3d6;1942-05-07;82;999-44-4197;S99914023;X28635543X;Mrs.;;Feest50;M;F;27298 Russel Plains Suite 692 Pittsfield MA 01201 US;Appendicitis
84e7f6be-07cb-4357-a700-e8752cba68b8;1976-04-17;48;999-70-7676;S99953115;X80206680X;Mrs.;;Schuppe795;M;F;293 Sarah Viaduct Dartmouth MA 02747 US;Hypertension
ebbc44ea-4442-4b1a-ab50-080d00f51f29;1944-11-19;67;999-24-7084;S99919515;X53189402X;Mrs.;;White184;M;F;230 Collins Mill Apt. 343 Fall River MA 02720 US;Hypertension
429d9e0b-a189-47fd-8966-9570de5233cd;1995-09-27;29;999-71-1507;S99930842;false;Ms.;;;;F;91740 Clare Loop Apt. 670 Fairhaven MA 02719 US;Viral sinusitis (disorder)
d74d7b03-d422-48a0-b814-0fff2b16bf57;1942-08-28;51;999-54-5938;S99963230;false;Mrs.;;Kuvalis245;M;F;3726 Haag Mountains Attleboro MA 02703 US;Pulmonary emphysema (disorder)
11d7b1bf-eeb2-45b6-8921-071bf92f4abd;1984-09-14;40;999-21-8769;S99932777;X19287106X;Mrs.;;Bernier680;M;F;83645 Kris Greens Easton MA 02334 US;Acute viral pharyngitis (disorder)
47b6c552-235a-4719-a4c1-19f150918275;1970-09-17;54;999-72-9166;S99977000;X96876080X;Mr.;;;M;M;978 Feest Village Suite 484 Easton MA 02334 US;Chronic sinusitis (disorder)
cf144499-cbbd-4685-94b2-8081bce79dd8;1945-12-13;65;999-47-7171;S99960283;X34718709X;Mr.;;;M;M;52098 O'Conner Cape Easton MA 02334 US;Polyp of colon
58cbd8b9-eefe-41e1-9ece-5c3c070d3602;1947-08-18;77;999-76-5802;S99949938;false;Mrs.;;Lind470;M;F;761 Eunice Track Attleboro MA 02703 US;Prediabetes
dc681735-3c94-44c4-8d82-5b4c5077df98;1948-03-22;76;999-67-8270;S99982900;X84434732X;Mr.;;;M;M;248 Hartmann Curve Apt. 517 Fall River MA 02720 US;Chronic sinusitis (disorder)
77a4c251-21fc-48f9-b84a-d0ea4c8025da;1934-11-18;90;999-24-8262;S99966960;false;Mr.;;;M;M;828 Fisher Falls Apt. 144 Easton MA 02334 US;Hypertension
ad1d1cad-ba67-4d9f-b90b-f627de0ff977;1962-03-09;62;999-88-9629;S99987476;X95065330X;Ms.;;;S;F;94799 Anderson Pass Dartmouth MA 02714 US;Viral sinusitis (disorder)
5525ad4a-46f9-47dd-9124-a6a72861849e;1994-08-21;30;999-78-2404;S99959353;false;Mr.;;;;M;2021 Ottilie Bypass Apt. 369 Attleboro MA 02703 US;Streptococcal sore throat (disorder)
e1e542a0-df3f-417b-a98e-c4345c828a9c;1993-11-22;31;999-85-9545;S99934506;false;Ms.;;;;F;622 Runolfsson Common Apt. 907 Easton MA 02334 US;Hypertension
7aaab661-7b3b-4cc4-a0f2-86542c2b4b9e;1991-07-31;33;999-23-6945;S99975795;X15775701X;Mr.;;;;M;758 Price Meadows Fall River MA 02722 US;Hypertension
d624386a-96b1-4b49-9bdd-76e3f5b0bf7e;1970-12-09;54;999-71-5083;S99921484;false;Mr.;;;M;M;659 Ines Estates Fairhaven MA 02719 US;Stroke
86a8a7c4-d991-43aa-a3cf-12a919261101;1929-07-22;85;999-32-3624;S99947221;X78747533X;Ms.;;;S;F;6467 Marvin Valleys Apt. 322 Easton MA 02334 US;Hypertension
459ca0c1-d817-4572-ad56-95b99750ecd1;1963-07-31;48;999-81-3635;S99933299;X68120311X;Mrs.;;Lebsack415;M;F;7763 Kellie Valleys Pittsfield MA 01201 US;Osteoarthritis of knee
cff6811f-5d3e-4e73-86e5-60b00fb75e0f;1983-11-03;41;999-57-1684;S99958255;false;Mr.;;;M;M;6176 Kayleigh Lock Attleboro MA 02703 US;Hypertension
e2e555e2-4dbc-4730-8681-d05f06d0dc02;1960-11-01;64;999-47-5009;S99996736;X48907979X;Mr.;;;M;M;88428 Devin Trace Easton MA 02334 US;Diabetes
1d36e481-6f40-4817-9add-94467a084b4b;1963-02-16;61;999-63-3158;S99971572;X93616753X;Mrs.;;Bashirian129;M;F;4191 Reichert Alley Apt. 977 Fall River MA 02722 US;Otitis media
fb7c699b-c5bf-4f43-9119-172d6306c121;2014-04-04;10;999-76-9707;;;;;;;F;8076 Martin Stream Dartmouth MA 02748 US;Acute allergic reaction
81977552-006e-4bbc-99f8-f14e25126550;1946-09-27;78;999-59-9744;S99931093;X17846512X;Mr.;;;M;M;8816 Kub Extension Pittsfield MA 01202 US;Hypertension
e2272202-d501-4a16-8dfc-bb3fc1758d65;1996-08-30;28;999-86-4042;S99940870;false;Ms.;;;;F;54298 Will Haven Fairhaven MA 02719 US;Acute viral pharyngitis (disorder)
1f71a86e-0003-4af6-9286-9797d119c27b;1970-04-14;54;999-73-8147;S99996324;false;Mr.;;;M;M;16839 Stracke Fall Fall River MA 02722 US;Acute bronchitis (disorder)
a7aa8765-3877-43b8-9f43-300a77e86abc;1927-05-22;46;999-97-4519;S99922880;false;Mrs.;;Predovic168;M;F;75768 Hansen Burgs Suite 779 Dartmouth MA 02748 US;Pulmonary emphysema (disorder)
0b7b2339-f0c4-45d6-909f-a12af8fb9528;1944-07-21;80;999-35-8494;S99988167;false;Ms.;;;S;F;9081 Rosalyn Drive Apt. 891 Fall River MA 02720 US;Chronic sinusitis (disorder)
d8c5c413-d119-48fa-a1b0-c658d842b1d6;2016-06-05;8;999-16-6730;;;;;;;F;220 Beau Groves Apt. 715 Fall River MA 02722 US;Otitis media
d2423251-9b3f-4258-8c0b-830c7c2e2e27;1934-08-20;90;999-82-5940;S99943414;false;Mr.;;;M;M;74989 Lewis Circle Suite 146 Pittsfield MA 01202 US;Acute viral pharyngitis (disorder)
6404aa95-fc9e-4470-a31f-5c9c909213e6;1983-05-19;41;999-70-8050;S99963527;X56803611X;Mr.;;;M;M;6677 Lauren Trace Apt. 876 Fall River MA 02721 US;Chronic sinusitis (disorder)
753f7541-e11b-4e23-87c3-9834fdd8b339;2015-04-09;9;999-97-3080;;;;;;;F;777 Zoey Circle Apt. 772 Fall River MA 02722 US;Otitis media
2f737a0c-d6af-4924-bea8-45d42b74835c;1976-04-05;48;999-59-3636;S99936157;X30980552X;Mr.;;;M;M;66043 Nitzsche Pass Easton MA 02334 US;Appendicitis
e1df0f23-fc6a-461d-a14f-ef1e47f0f740;1988-08-02;25;999-19-5092;S99948924;false;Mr.;;;;M;347 Kling Stravenue Suite 320 Pittsfield MA 01201 US;Appendicitis
8698f748-c1e5-48e8-99ac-3c2f840c499d;2000-02-04;24;999-81-6769;S99949236;;;;;;F;12116 Otilia Freeway Suite 475 Fairhaven MA 02719 US;Cardiac Arrest
ff32a30e-70d2-49c7-ae53-d2d83b8c9e7c;1929-07-03;46;999-43-4548;S99965945;X12767321X;Mrs.;;Green619;M;F;658 Hammes Mountains Easton MA 02334 US;Appendicitis
43a2a356-9b4c-458d-94b8-8c315241665a;1946-01-24;78;999-90-9252;S99916452;X69386062X;Mr.;;;S;M;5192 Juston Mills Suite 702 Easton MA 02334 US;Hypertension
be4611a5-96ce-435a-b348-f2f9217f8994;1954-09-07;70;999-30-6789;S99988090;false;Mrs.;;Carter849;M;F;5859 Kaden Motorway Fall River MA 02724 US;Appendicitis
5bd3a875-44d3-417a-9d8a-380982e74b13;1968-07-22;56;999-41-3129;S99929721;X36231000X;Ms.;;;S;F;61969 Morar Ranch Suite 594 Easton MA 02334 US;Acute bronchitis (disorder)
8cb66f88-1adc-423f-88cc-b345869da0c9;1963-11-24;61;999-18-6638;S99925629;X27529775X;Mr.;;;M;M;90370 Easton Mews Suite 933 Easton MA 02334 US;Hypertension
6a33eb2c-70bd-4a28-811e-4b82d328463b;1991-12-22;33;999-72-4521;S99924450;false;Ms.;;;;F;968 Rau Motorway Suite 253 Easton MA 02334 US;Hypertension
559c6026-8041-4950-9b05-eac65f34f9f1;1930-01-19;94;999-50-9401;S99971878;X46688041X;Mr.;;;S;M;5447 Sauer Shoal Fairhaven MA 02719 US;Cardiac Arrest
d2fad07e-dbd8-4d2a-a6ba-88b7ee4da644;1963-06-05;61;999-45-3951;S99994271;X70940656X;Mrs.;;Hagenes567;M;F;539 Joel Heights Suite 487 Pittsfield MA 01201 US;Prediabetes
30e13994-2fb2-4155-9950-314971d414d9;2007-06-23;17;999-91-3079;;;;;;;F;796 Auer Locks Apt. 244 Easton MA 02334 US;Perennial allergic rhinitis
9e9af275-0e68-477c-a120-33792fc8e983;1988-08-09;36;999-50-4388;S99930955;false;Mrs.;;Deckow187;M;F;797 Stracke Walks Suite 460 Fall River MA 02723 US;Hypertension
5ec2ce51-889b-4dd5-88bb-d59e2e7899cd;1989-05-03;35;999-78-2913;S99919876;false;Mr.;;;M;M;7044 Jonathon Wells Easton MA 02334 US;Perennial allergic rhinitis with seasonal variation
1255e19e-9a5a-4bc5-8e9b-43fc3520290e;2011-07-31;13;999-80-1683;;;;;;;M;1877 Altenwerth Circle Dartmouth MA 02714 US;Acute viral pharyngitis (disorder)
eaaa4522-6650-404e-8c65-a2cf0a302dcb;2011-07-31;13;999-31-1191;;;;;;;M;289 Hansen Summit Dartmouth MA 02714 US;Otitis media
9a26bca5-98f9-428a-8832-8df03d4ceedf;1975-10-24;49;999-54-1756;S99917503;false;Mr.;;;M;M;1048 Wisozk Loaf Apt. 264 Dartmouth MA 02748 US;Hypertension
26e649ed-29e4-4c53-a16c-b49490ff2446;1963-03-09;61;999-44-3972;S99945335;X82543543X;Mr.;;;M;M;600 Raheem Inlet Suite 484 Fairhaven MA 02719 US;Viral sinusitis (disorder)
3f301a9b-7920-42c7-9737-0506f3fffddd;1988-10-28;36;999-22-7545;S99912865;X84006611X;Mr.;;;S;M;17598 Boyer Plaza Apt. 300 Fall River MA 02721 US;Viral sinusitis (disorder)
0725765a-e48f-48e5-af1b-6d27fecaffe1;1987-05-28;37;999-64-4836;S99977693;false;Mrs.;;Romaguera219;M;F;666 Vandervort Stravenue Apt. 346 Fall River MA 02721 US;Hypertension
1784cdba-1da9-434e-b80c-82785a12d726;1946-02-23;78;999-71-2481;S99960288;X47229934X;Mrs.;;Schiller21;M;F;149 Wyatt Pike Apt. 556 Easton MA 02334 US;Chronic paralysis due to lesion of spinal cord
95137959-f1f6-4385-acc6-ca21c44397bd;1956-02-09;68;999-62-5869;S99984797;X80210928X;Mrs.;;Shields195;M;F;5269 Glover Path Easton MA 02334 US;Coronary Heart Disease
463a9bf5-505d-4b7f-a934-87353b35c386;1963-07-10;52;999-38-3849;S99961425;false;Mr.;;;S;M;1781 Feil Garden Easton MA 02334 US;Viral sinusitis (disorder)
1d508aaa-f2cc-4d99-bc31-1ed6ee56d021;1968-05-11;56;999-70-4558;S99974514;false;Mr.;;;M;M;992 Kub Place Suite 924 Pittsfield MA 01203 US;Hypertension
ec3d94bd-afcd-4880-9f10-f2c74800bfed;1942-10-16;82;999-77-2815;S99921763;X70440826X;Ms.;;;S;F;103 Jaden Square Suite 568 Attleboro MA 02703 US;Recurrent urinary tract infection
b1b11c5a-77fa-4003-87f2-296d369c1aeb;2004-11-05;20;999-37-8432;;;;;;;F;714 Kuphal Tunnel Suite 859 Fall River MA 02724 US;Concussion with loss of consciousness
aae5c406-1717-4ab1-8db8-509562c0cc5c;1918-01-03;61;999-96-6565;S99982226;false;Ms.;;;S;F;885 Kerluke Hill Easton MA 02334 US;Osteoarthritis of knee
ef82dd49-5476-42bc-93ae-d3330bb2255a;1995-02-18;29;999-24-2628;S99959168;X98518412X;Mr.;;;;M;876 Murazik Mountains Suite 689 Easton MA 02334 US;Viral sinusitis (disorder)
73b2dd18-e8ef-4094-95be-fe913093503f;1995-09-05;29;999-24-9855;S99953251;false;Ms.;;;;F;39857 Mayert Island Suite 899 Fairhaven MA 02719 US;Perennial allergic rhinitis
ae45a76a-c220-476d-8015-34562459f258;1950-03-12;74;999-61-3787;S99924317;false;Mrs.;;Howe75;M;F;93037 Bode Bridge Apt. 755 Dartmouth MA 02747 US;Acute viral pharyngitis (disorder)
3d511166-9e39-4c6f-bf72-b16937072b17;2016-06-03;8;999-55-2998;;;;;;;F;97837 Norwood River Suite 652 Fairhaven MA 02719 US;Otitis media
88c12ee6-d81b-464e-b777-167a9c9f5cc6;1964-03-03;60;999-31-2397;S99960311;X79976933X;Mrs.;;Wunsch254;M;F;633 Marcelino Ranch Easton MA 02334 US;Prediabetes
cc3bea30-525f-40e4-81bf-606adc99ba58;1987-05-17;37;999-86-4817;S99924276;false;Mrs.;;Zemlak802;M;F;4838 Lucienne Motorway Suite 672 Fairhaven MA 02719 US;Hypertension
31210a15-07c3-4bbd-889a-d6e91326fcd0;1940-01-07;84;999-58-7819;S99910725;X65861256X;Mrs.;;Bode551;M;F;8982 Alf Plains Dartmouth MA 02714 US;Perennial allergic rhinitis with seasonal variation
435bfb98-c980-4ad7-89cb-d514cdacb82f;1947-02-12;68;999-61-4278;S99987452;false;Ms.;;;S;F;4388 Annabell Meadow Fall River MA 02720 US;Hypertension
2fcf0e9b-87cc-4cf9-8ce1-e500c87bfd28;1981-11-18;43;999-28-8546;S99935403;X95069606X;Mrs.;;Witting337;M;F;456 Sincere Mountains Easton MA 02334 US;Hypertension
69cd2873-e4f8-4739-93a1-d56a1a87ff44;1980-01-17;44;999-88-4081;S99996452;false;Mr.;;;M;M;12879 Noemie Roads Suite 573 Fall River MA 02724 US;Chronic sinusitis (disorder)
523d6328-5f00-4cf9-8ef5-f7a4bde61482;1965-10-20;59;999-77-4902;S99998501;X13418809X;Mrs.;;Howe75;M;F;4188 Cristobal Mall Suite 939 Fairhaven MA 02719 US;Prediabetes
4fcf9e2b-bb5a-45b9-86d2-0561c0b7b7ee;1951-11-20;73;999-54-8811;S99953038;X58720236X;Mr.;;;M;M;961 Marie Forest Pittsfield MA 01203 US;Asthma
d37197b4-5de6-4860-950b-05bb86e9f2c6;1967-08-11;57;999-23-3566;S99999142;X94907316X;Mrs.;;Keebler235;M;F;94316 MacGyver Walks Pittsfield MA 01202 US;Hypertension
0c571159-5a1e-4283-a5a9-3f838de5498e;1979-04-10;45;999-24-6675;S99925469;X72137912X;Mr.;;;M;M;3134 Reichert Rest Suite 971 Easton MA 02334 US;Chronic sinusitis (disorder)
94b46a4b-2bc3-4d7a-862a-8306a852fd0c;1981-05-21;43;999-65-2633;S99983017;false;Mr.;;;S;M;45274 Kulas Forks Apt. 866 Fairhaven MA 02719 US;Chronic sinusitis (disorder)
9bd424ea-9ee5-48cc-8441-f09688fe65d8;1978-01-18;46;999-10-6952;S99972308;false;Mrs.;;Green619;M;F;482 Clement Route Apt. 391 Easton MA 02334 US;Viral sinusitis (disorder)
1bb0e4ba-e855-4e32-8edb-414ed9d249f2;1963-12-26;61;999-16-7447;S99928282;X10436551X;Mr.;;;M;M;693 Langosh Forge Suite 455 Easton MA 02334 US;Atopic dermatitis
652951c9-7136-432e-88c6-c21e6de545ec;1954-09-10;70;999-61-7181;S99959939;X50314698X;Mrs.;;Buckridge255;M;F;5199 King Pike Suite 111 Easton MA 02334 US;Appendicitis
ac1babd4-b74c-4ef9-b3d9-12a060f26779;1995-05-12;29;999-32-6487;S99915129;X14430075X;Ms.;;;;F;9109 Rutherford Wells Suite 229 Fairhaven MA 02719 US;Acute viral pharyngitis (disorder)
2be936ae-db88-4f39-9117-e2ab0b90b1cb;1967-04-25;57;999-17-3171;S99980507;X21406781X;Mr.;;;S;M;5925 Clint Bypass Suite 773 Fairhaven MA 02719 US;Viral sinusitis (disorder)
cce40473-aa66-4d83-a6cd-6d49e5fed3e0;1958-12-07;66;999-53-1044;S99959082;X19667943X;Mrs.;;Kirlin77;M;F;1946 Paucek Crescent Attleboro MA 02703 US;Hypertension
08b30cc4-71e3-4885-9a35-5799d7840428;1956-01-23;68;999-19-7430;S99933579;X86772563X;Mrs.;;Lesch922;M;F;8434 Hermiston Ramp Fairhaven MA 02719 US;Chronic sinusitis (disorder)
6ad8d22d-ecc3-40c8-9612-f3222b9cf7da;1995-01-07;29;999-20-9608;S99988784;false;Ms.;;;;F;28057 Aiyana Meadows Easton MA 02334 US;Normal pregnancy
9183c616-7184-4faf-89e7-fb18be2099e1;1968-02-08;56;999-43-7202;S99988141;false;Mrs.;;Gleichner481;M;F;1533 Camron Spurs Apt. 793 Fall River MA 02724 US;Hypertension
6c826b0c-921f-481a-bf35-2fad3b061000;1988-11-08;36;999-70-5878;S99915288;X75923249X;Mr.;;;M;M;1756 Eula Turnpike Easton MA 02334 US;Concussion with no loss of consciousness
b514662a-97d2-47d2-8481-f35e3643a2ff;2012-12-22;12;999-64-7180;;;;;;;F;2139 Icie Village Apt. 910 Fairhaven MA 02719 US;Viral sinusitis (disorder)
f521075a-fb56-42c2-aa3d-e9d29015a3a4;1990-08-30;34;999-39-8171;S99992581;X72851374X;Mr.;;;;M;7279 Era Springs Apt. 694 Attleboro MA 02703 US;Hypertension
21c66579-0e39-47e5-9461-589198f7a4ca;1971-09-21;53;999-64-4728;S99964258;X97987188X;Mrs.;;Nitzsche806;M;F;58603 Pietro Rest Fall River MA 02724 US;Acute bronchitis (disorder)
fbf27641-ec10-4e34-981d-9d2eec16afe1;1993-08-25;31;999-27-1293;S99919806;X90685536X;Mr.;;;;M;41127 Ebert Gateway Suite 104 Pittsfield MA 01201 US;Perennial allergic rhinitis
185f485e-296a-456e-88cd-d96eccb491b1;1988-02-23;36;999-74-9763;S99942383;false;Mrs.;;Bahringer198;M;F;552 Breitenberg Ports Suite 628 Easton MA 02334 US;Cardiac Arrest
29c74714-e977-4630-9f7e-71972e7f9854;1958-07-19;19;999-49-1636;S99951978;;Mr.;;;;M;6291 Schmidt Greens Apt. 261 Fairhaven MA 02719 US;Chronic obstructive bronchitis (disorder)
620c61c1-6469-4849-8b3b-d261c1253cfc;2013-07-18;11;999-27-9719;;;;;;;M;6372 Hamill Freeway Fairhaven MA 02719 US;Otitis media
dfcf98a4-b8a6-44b4-9d41-4ecdddb31bc2;1967-02-06;57;999-90-6160;S99922250;false;Mr.;;;M;M;8882 Chad Knolls Fall River MA 02723 US;Acute viral pharyngitis (disorder)
65258145-3d07-44cb-af1e-75e2d452f864;1987-05-15;37;999-45-7164;S99977095;false;Mrs.;;Gulgowski15;M;F;64715 Loma Row Apt. 800 Easton MA 02334 US;Chronic sinusitis (disorder)
5fb0dd85-67c2-4903-a33f-66b474a34843;1946-11-20;55;999-57-9842;S99950085;X62744897X;Ms.;;;S;F;4681 Abdul Corner Suite 281 Fall River MA 02720 US;Hypertension
ed2a6ac3-8773-4f19-86da-f65c17f0aa5a;1985-10-19;18;999-90-8801;S99954922;;Ms.;;;;F;20300 Stokes Shores Apt. 672 Fairhaven MA 02719 US;Coronary Heart Disease
59639839-92de-4174-b2c9-cb2a5d431cbe;2008-04-03;16;999-72-1040;;;;;;;F;987 Corrine Ways Apt. 257 Easton MA 02334 US;Otitis media
d1b1e7b5-78ed-489f-9871-89e422dd1cd4;2003-01-01;22;999-71-4399;;;;;;;M;1784 Monahan Junction Apt. 890 Fall River MA 02722 US;Acute viral pharyngitis (disorder)
aca778d1-db40-4421-a23c-0611e916ff3d;1998-09-10;26;999-43-6033;S99929230;;Ms.;;;;F;214 Jaskolski View Apt. 464 Fairhaven MA 02719 US;Viral sinusitis (disorder)
fcfb9391-5e52-4175-beea-81bb5a5f584e;1993-04-28;31;999-24-3064;S99966836;X39197288X;Mr.;;;;M;17317 Gorczany Estates Suite 572 Attleboro MA 02703 US;Viral sinusitis (disorder)
ace8a91f-e598-4495-b85b-151806eef1e0;1917-10-18;95;999-79-8478;S99973148;false;Mrs.;;Mraz432;M;F;5954 O'Connell Gardens Easton MA 02334 US;Hypertension
826398af-d4a2-4abf-83c1-4d7ac6c1446b;2007-12-11;17;999-44-1580;;;;;;;F;5085 Reina Vista Suite 421 Easton MA 02334 US;Viral sinusitis (disorder)
69ea4d69-8f0f-4eb2-b4e0-0dbbec627245;1959-12-02;65;999-98-2344;S99957502;false;Mrs.;;Paucek838;M;F;57902 Kolby Wells Suite 175 Pittsfield MA 01202 US;Asthma
e0ecdc22-8846-457e-9733-bf6deedb2c2f;1956-11-10;68;999-32-5948;S99938454;X75061052X;Mrs.;;Schimmel523;M;F;1352 Dana Corner Apt. 760 Fall River MA 02722 US;Hypertension
b394abff-611f-41c3-a836-f971a36157a1;1974-08-30;33;999-16-2692;S99923772;false;Mrs.;;Mohr546;M;F;144 Haven Trail Apt. 853 Fall River MA 02721 US;Hypertension
43de3db8-0625-47fe-9645-93969c8a6b22;1945-10-19;49;999-32-4463;S99960915;X88052842X;Mr.;;;M;M;56198 Witting Crossroad Fairhaven MA 02719 US;Chronic sinusitis (disorder)
4d91134d-a757-4f79-b6d4-67240a5564ab;1945-06-09;34;999-62-6395;S99976458;false;Mr.;;;M;M;26784 Boehm Squares Apt. 703 Easton MA 02334 US;Pulmonary emphysema (disorder)
dfb23841-d830-4c27-9bf5-8d4ff6e8e868;1985-10-17;39;999-42-2958;S99966302;X77272099X;Mrs.;;Rosenbaum848;M;F;48337 Bailey Estates Fairhaven MA 02719 US;Chronic sinusitis (disorder)
